frame_number grid_index player_position_x_meters player_position_y_meters
524 3710 -0.4 -1
524 3860 -0.2 -3
524 4285 0.2 18
524 4496 0.6 -3.8
524 4504 0.6 -2.2
525 3701 -0.4 -2.8
525 3710 -0.4 -1
525 3860 -0.2 -3
525 4347 0.4 -1.6
525 4496 0.6 -3.8
527 3539 -0.6 -3.2
527 3710 -0.4 -1
527 4193 0.2 -0.4
527 4495 0.6 -4
527 4496 0.6 -3.8
530 3391 -0.8 -0.8
530 3539 -0.6 -3.2
530 3868 -0.2 -1.4
530 4193 0.2 -0.4
530 4494 0.6 -4.2
530 4495 0.6 -4
530 4496 0.6 -3.8
531 3391 -0.8 -0.8
531 3538 -0.6 -3.4
531 3696 -0.4 -3.8
531 3697 -0.4 -3.6
531 3869 -0.2 -1.2
531 4188 0.2 -1.4
531 4199 0.2 0.8
531 4494 0.6 -4.2
531 4495 0.6 -4
531 4496 0.6 -3.8
533 3391 -0.8 -0.8
533 3538 -0.6 -3.4
533 3697 -0.4 -3.6
533 4027 0 -1.6
533 4199 0.2 0.8
534 3391 -0.8 -0.8
534 3538 -0.6 -3.4
534 3696 -0.4 -3.8
534 3697 -0.4 -3.6
534 4188 0.2 -1.4
534 4199 0.2 0.8
537 3391 -0.8 -0.8
537 3540 -0.6 -3
537 3696 -0.4 -3.8
537 3697 -0.4 -3.6
537 4027 0 -1.6
538 3391 -0.8 -0.8
538 3540 -0.6 -3
538 3696 -0.4 -3.8
538 3697 -0.4 -3.6
538 4027 0 -1.6
540 3391 -0.8 -0.8
540 3538 -0.6 -3.4
540 3696 -0.4 -3.8
540 3697 -0.4 -3.6
540 3879 -0.2 0.8
540 4027 0 -1.6
541 3391 -0.8 -0.8
541 3538 -0.6 -3.4
541 4027 0 -1.6
541 4037 0 0.4
542 3391 -0.8 -0.8
542 3538 -0.6 -3.4
542 3868 -0.2 -1.4
542 3879 -0.2 0.8
544 3391 -0.8 -0.8
544 3538 -0.6 -3.4
544 3868 -0.2 -1.4
544 3879 -0.2 0.8
544 4017 0 -3.6
546 3391 -0.8 -0.8
546 3538 -0.6 -3.4
546 3697 -0.4 -3.6
546 3879 -0.2 0.8
548 2913 -1.4 -0.4
548 3538 -0.6 -3.4
548 3696 -0.4 -3.8
548 3697 -0.4 -3.6
548 3710 -0.4 -1
549 2913 -1.4 -0.4
549 3538 -0.6 -3.4
549 3696 -0.4 -3.8
549 3697 -0.4 -3.6
549 3710 -0.4 -1
550 2908 -1.4 -1.4
550 2909 -1.4 -1.2
550 2913 -1.4 -0.4
550 3538 -0.6 -3.4
550 3696 -0.4 -3.8
550 3697 -0.4 -3.6
550 3710 -0.4 -1
552 2755 -1.6 0
552 2756 -1.6 0.2
552 3381 -0.8 -2.8
552 3382 -0.8 -2.6
552 3391 -0.8 -0.8
552 3540 -0.6 -3
554 2755 -1.6 0
554 2756 -1.6 0.2
554 3381 -0.8 -2.8
554 3382 -0.8 -2.6
554 3391 -0.8 -0.8
554 3540 -0.6 -3
556 2752 -1.6 -0.6
556 2755 -1.6 0
556 2756 -1.6 0.2
556 3381 -0.8 -2.8
556 3382 -0.8 -2.6
556 3391 -0.8 -0.8
556 3540 -0.6 -3
557 2575 -1.8 -4
557 3381 -0.8 -2.8
557 3382 -0.8 -2.6
557 3391 -0.8 -0.8
557 3540 -0.6 -3
557 3559 -0.6 0.8
558 2575 -1.8 -4
558 3381 -0.8 -2.8
558 3382 -0.8 -2.6
558 3391 -0.8 -0.8
558 3540 -0.6 -3
558 3559 -0.6 0.8
560 2575 -1.8 -4
560 3065 -1.2 -2
560 3391 -0.8 -0.8
560 3559 -0.6 0.8
561 2575 -1.8 -4
561 2752 -1.6 -0.6
561 2755 -1.6 0
561 3065 -1.2 -2
561 3391 -0.8 -0.8
561 3559 -0.6 0.8
562 2575 -1.8 -4
562 2597 -1.8 0.4
562 2752 -1.6 -0.6
562 3223 -1 -2.4
562 3391 -0.8 -0.8
562 3559 -0.6 0.8
564 2575 -1.8 -4
564 2594 -1.8 -0.2
564 3223 -1 -2.4
564 3391 -0.8 -0.8
564 3559 -0.6 0.8
565 2575 -1.8 -4
565 3223 -1 -2.4
565 3391 -0.8 -0.8
565 3559 -0.6 0.8
566 2575 -1.8 -4
566 3223 -1 -2.4
566 3391 -0.8 -0.8
566 3559 -0.6 0.8
567 2575 -1.8 -4
567 2598 -1.8 0.6
567 3223 -1 -2.4
567 3391 -0.8 -0.8
567 3559 -0.6 0.8
569 2575 -1.8 -4
569 2598 -1.8 0.6
569 3223 -1 -2.4
569 3391 -0.8 -0.8
569 3559 -0.6 0.8
569 3885 -0.2 2
570 2575 -1.8 -4
570 3391 -0.8 -0.8
570 3559 -0.6 0.8
570 3885 -0.2 2
572 2575 -1.8 -4
572 2598 -1.8 0.6
572 3391 -0.8 -0.8
572 3559 -0.6 0.8
573 2575 -1.8 -4
573 2598 -1.8 0.6
573 3391 -0.8 -0.8
573 3559 -0.6 0.8
574 2575 -1.8 -4
574 3391 -0.8 -0.8
574 3559 -0.6 0.8
575 2598 -1.8 0.6
575 3391 -0.8 -0.8
575 3559 -0.6 0.8
578 2598 -1.8 0.6
578 3223 -1 -2.4
578 3391 -0.8 -0.8
578 3559 -0.6 0.8
579 3391 -0.8 -0.8
579 3559 -0.6 0.8
580 2598 -1.8 0.6
580 3223 -1 -2.4
580 3391 -0.8 -0.8
580 3559 -0.6 0.8
582 2598 -1.8 0.6
582 3225 -1 -2
582 3391 -0.8 -0.8
582 3559 -0.6 0.8
583 2755 -1.6 0
583 3223 -1 -2.4
583 3391 -0.8 -0.8
583 3559 -0.6 0.8
584 2598 -1.8 0.6
584 3223 -1 -2.4
584 3391 -0.8 -0.8
586 2598 -1.8 0.6
586 3391 -0.8 -0.8
586 3559 -0.6 0.8
587 2598 -1.8 0.6
587 3391 -0.8 -0.8
587 3559 -0.6 0.8
588 2598 -1.8 0.6
588 3391 -0.8 -0.8
588 3559 -0.6 0.8
591 2598 -1.8 0.6
591 3391 -0.8 -0.8
591 3559 -0.6 0.8
593 2598 -1.8 0.6
593 3391 -0.8 -0.8
593 3559 -0.6 0.8
594 2598 -1.8 0.6
594 3223 -1 -2.4
594 3391 -0.8 -0.8
594 3559 -0.6 0.8
597 2598 -1.8 0.6
597 3391 -0.8 -0.8
597 3559 -0.6 0.8
598 2598 -1.8 0.6
598 3391 -0.8 -0.8
598 3559 -0.6 0.8
599 2598 -1.8 0.6
599 3391 -0.8 -0.8
599 3559 -0.6 0.8
600 2598 -1.8 0.6
600 3391 -0.8 -0.8
600 3559 -0.6 0.8
601 2598 -1.8 0.6
601 3223 -1 -2.4
601 3391 -0.8 -0.8
601 3559 -0.6 0.8
605 3223 -1 -2.4
605 3391 -0.8 -0.8
605 3560 -0.6 1
605 3885 -0.2 2
607 2575 -1.8 -4
607 3391 -0.8 -0.8
607 3560 -0.6 1
607 3885 -0.2 2
610 2575 -1.8 -4
610 3391 -0.8 -0.8
610 3538 -0.6 -3.4
610 3560 -0.6 1
610 3697 -0.4 -3.6
610 3885 -0.2 2
612 2575 -1.8 -4
612 2757 -1.6 0.4
612 3391 -0.8 -0.8
612 3538 -0.6 -3.4
612 3559 -0.6 0.8
612 3696 -0.4 -3.8
612 3697 -0.4 -3.6
613 2575 -1.8 -4
613 2757 -1.6 0.4
613 3391 -0.8 -0.8
613 3538 -0.6 -3.4
613 3559 -0.6 0.8
613 3697 -0.4 -3.6
615 2575 -1.8 -4
615 2757 -1.6 0.4
615 3382 -0.8 -2.6
615 3391 -0.8 -0.8
615 3560 -0.6 1
615 3885 -0.2 2
617 2575 -1.8 -4
617 2757 -1.6 0.4
617 3382 -0.8 -2.6
617 3391 -0.8 -0.8
617 3559 -0.6 0.8
618 1345 -3.4 6
618 1505 -3.2 6
618 2575 -1.8 -4
618 2757 -1.6 0.4
618 3391 -0.8 -0.8
621 2759 -1.6 0.8
621 3065 -1.2 -2
621 3559 -0.6 0.8
621 3710 -0.4 -1
621 3859 -0.2 -3.2
625 2759 -1.6 0.8
625 3065 -1.2 -2
625 3552 -0.6 -0.6
625 3559 -0.6 0.8
626 2759 -1.6 0.8
626 3065 -1.2 -2
626 3552 -0.6 -0.6
626 3559 -0.6 0.8
626 11897 9.8 4.4
627 2759 -1.6 0.8
627 3394 -0.8 -0.2
627 3712 -0.4 -0.6
627 3885 -0.2 2
627 11900 9.8 5
627 12862 11 5.4
629 2759 -1.6 0.8
629 3065 -1.2 -2
629 3236 -1 0.2
629 3560 -0.6 1
629 3714 -0.4 -0.2
629 3885 -0.2 2
629 14150 12.6 7
629 15113 13.8 7.6
631 2760 -1.6 1
631 3236 -1 0.2
631 3559 -0.6 0.8
631 3714 -0.4 -0.2
631 3885 -0.2 2
631 15121 13.8 9.2
633 2918 -1.4 0.6
633 3225 -1 -2
633 3559 -0.6 0.8
633 3873 -0.2 -0.4
633 3885 -0.2 2
635 2919 -1.4 0.8
635 3065 -1.2 -2
635 3559 -0.6 0.8
635 3705 -0.4 -2
635 3873 -0.2 -0.4
638 2920 -1.4 1
638 3225 -1 -2
638 3237 -1 0.4
638 3707 -0.4 -1.6
638 3715 -0.4 0
638 3885 -0.2 2
638 4032 0 -0.6
639 2920 -1.4 1
639 3225 -1 -2
639 3237 -1 0.4
639 3715 -0.4 0
639 3885 -0.2 2
639 4032 0 -0.6
640 2920 -1.4 1
640 3225 -1 -2
640 3237 -1 0.4
640 3707 -0.4 -1.6
640 3718 -0.4 0.6
640 3885 -0.2 2
640 4032 0 -0.6
642 2920 -1.4 1
642 3225 -1 -2
642 3237 -1 0.4
642 3718 -0.4 0.6
642 3885 -0.2 2
642 4032 0 -0.6
644 2921 -1.4 1.2
644 3225 -1 -2
644 3237 -1 0.4
644 3718 -0.4 0.6
644 3885 -0.2 2
644 4027 0 -1.6
647 2921 -1.4 1.2
647 3225 -1 -2
647 3707 -0.4 -1.6
647 3876 -0.2 0.2
647 3885 -0.2 2
647 4032 0 -0.6
647 15050 13.8 -5
648 2921 -1.4 1.2
648 3391 -0.8 -0.8
648 3718 -0.4 0.6
648 3885 -0.2 2
648 14895 13.6 -4
648 14896 13.6 -3.8
648 15055 13.8 -4
650 2921 -1.4 1.2
650 3876 -0.2 0.2
650 3879 -0.2 0.8
650 14747 13.4 -1.6
650 15007 13.6 18.4
651 2921 -1.4 1.2
651 3225 -1 -2
651 3707 -0.4 -1.6
651 3718 -0.4 0.6
651 3885 -0.2 2
651 4034 0 -0.2
651 15171 13.8 19.2
653 2921 -1.4 1.2
653 2924 -1.4 1.8
653 3225 -1 -2
653 3707 -0.4 -1.6
653 3718 -0.4 0.6
653 3876 -0.2 0.2
653 3885 -0.2 2
653 15174 13.8 19.8
655 3080 -1.2 1
655 3225 -1 -2
655 3879 -0.2 0.8
655 3886 -0.2 2.2
655 4034 0 -0.2
657 2924 -1.4 1.8
657 3080 -1.2 1
657 3225 -1 -2
657 3707 -0.4 -1.6
657 3879 -0.2 0.8
657 3886 -0.2 2.2
657 4034 0 -0.2
659 2924 -1.4 1.8
659 3391 -0.8 -0.8
659 3559 -0.6 0.8
659 3885 -0.2 2
659 4037 0 0.4
660 2924 -1.4 1.8
660 3068 -1.2 -1.4
660 3225 -1 -2
660 3718 -0.4 0.6
660 3885 -0.2 2
660 4034 0 -0.2
660 4037 0 0.4
662 3068 -1.2 -1.4
662 3082 -1.2 1.4
662 3225 -1 -2
662 3559 -0.6 0.8
662 4206 0.2 2.2
664 3068 -1.2 -1.4
664 3082 -1.2 1.4
664 3225 -1 -2
664 3559 -0.6 0.8
664 4037 0 0.4
664 4194 0.2 -0.2
664 4206 0.2 2.2
665 3243 -1 1.6
665 3559 -0.6 0.8
665 4194 0.2 -0.2
665 4206 0.2 2.2
667 3082 -1.2 1.4
667 3230 -1 -1
667 3879 -0.2 0.8
667 4346 0.4 -1.8
669 3083 -1.2 1.6
669 3545 -0.6 -2
669 3879 -0.2 0.8
669 4194 0.2 -0.2
669 4206 0.2 2.2
671 3083 -1.2 1.6
671 3545 -0.6 -2
671 3879 -0.2 0.8
671 4194 0.2 -0.2
671 4206 0.2 2.2
673 3243 -1 1.6
673 3879 -0.2 0.8
673 4194 0.2 -0.2
673 4204 0.2 1.8
673 4371 0.4 3.2
674 3405 -0.8 2
674 3545 -0.6 -2
674 3879 -0.2 0.8
674 4194 0.2 -0.2
674 4206 0.2 2.2
675 3405 -0.8 2
675 3545 -0.6 -2
675 3879 -0.2 0.8
675 4194 0.2 -0.2
675 4206 0.2 2.2
678 3244 -1 1.8
678 3545 -0.6 -2
678 4037 0 0.4
678 4194 0.2 -0.2
678 4202 0.2 1.4
678 4371 0.4 3.2
679 3244 -1 1.8
679 3545 -0.6 -2
679 4037 0 0.4
679 4194 0.2 -0.2
679 4202 0.2 1.4
679 4371 0.4 3.2
680 3244 -1 1.8
680 3545 -0.6 -2
680 4194 0.2 -0.2
680 4202 0.2 1.4
680 4207 0.2 2.4
680 4372 0.4 3.4
681 3244 -1 1.8
681 3545 -0.6 -2
681 4194 0.2 -0.2
681 4202 0.2 1.4
681 4371 0.4 3.2
684 3403 -0.8 1.6
684 3545 -0.6 -2
684 4041 0 1.2
684 4207 0.2 2.4
684 4355 0.4 0
684 4372 0.4 3.4
686 3403 -0.8 1.6
686 3407 -0.8 2.4
686 3545 -0.6 -2
686 3550 -0.6 -1
686 4199 0.2 0.8
686 4202 0.2 1.4
686 4207 0.2 2.4
686 4355 0.4 0
686 4372 0.4 3.4
687 3407 -0.8 2.4
687 3545 -0.6 -2
687 3561 -0.6 1.2
687 4041 0 1.2
687 4199 0.2 0.8
687 4207 0.2 2.4
687 4355 0.4 0
687 4372 0.4 3.4
690 3408 -0.8 2.6
690 3545 -0.6 -2
690 4199 0.2 0.8
690 4355 0.4 0
690 4372 0.4 3.4
693 3408 -0.8 2.6
693 3723 -0.4 1.6
693 3874 -0.2 -0.2
693 4209 0.2 2.8
693 4361 0.4 1.2
693 4517 0.6 0.4
696 3408 -0.8 2.6
696 3545 -0.6 -2
696 3723 -0.4 1.6
696 4361 0.4 1.2
696 4364 0.4 1.8
696 4372 0.4 3.4
696 4517 0.6 0.4
697 3408 -0.8 2.6
697 3545 -0.6 -2
697 3723 -0.4 1.6
697 4361 0.4 1.2
697 4364 0.4 1.8
697 4372 0.4 3.4
697 4517 0.6 0.4
700 3550 -0.6 -1
700 3728 -0.4 2.6
700 3883 -0.2 1.6
700 4525 0.6 2
700 4673 0.8 -0.4
701 3550 -0.6 -1
701 3728 -0.4 2.6
701 3883 -0.2 1.6
701 4197 0.2 0.4
701 4525 0.6 2
701 4673 0.8 -0.4
703 3728 -0.4 2.6
703 3883 -0.2 1.6
703 4197 0.2 0.4
703 4371 0.4 3.2
703 4523 0.6 1.6
703 4673 0.8 -0.4
705 3728 -0.4 2.6
705 3883 -0.2 1.6
705 4523 0.6 1.6
705 4528 0.6 2.6
705 4674 0.8 -0.2
705 4679 0.8 0.8
707 3890 -0.2 3
707 4045 0 2
707 4194 0.2 -0.2
707 4684 0.8 1.8
707 4835 1 0
708 3891 -0.2 3.2
708 4045 0 2
708 4194 0.2 -0.2
708 4684 0.8 1.8
708 4692 0.8 3.4
708 4993 1.2 -0.4
710 3891 -0.2 3.2
710 4045 0 2
710 4194 0.2 -0.2
710 4685 0.8 2
710 4692 0.8 3.4
710 4835 1 0
710 4993 1.2 -0.4
711 3865 -0.2 -2
711 3890 -0.2 3
711 4045 0 2
711 4194 0.2 -0.2
711 4685 0.8 2
711 4692 0.8 3.4
711 4993 1.2 -0.4
713 4052 0 3.4
713 4193 0.2 -0.4
713 4685 0.8 2
713 4854 1 3.8
713 4857 1 4.4
714 3892 -0.2 3.4
714 4045 0 2
714 4048 0 2.6
714 4194 0.2 -0.2
714 4686 0.8 2.2
714 4841 1 1.2
714 4854 1 3.8
715 4048 0 2.6
715 4052 0 3.4
715 4194 0.2 -0.2
715 4365 0.4 2
715 4841 1 1.2
715 4846 1 2.2
715 4854 1 3.8
718 4048 0 2.6
718 4051 0 3.2
718 4365 0.4 2
718 4847 1 2.4
718 4854 1 3.8
718 4857 1 4.4
718 4999 1.2 0.8
720 4194 0.2 -0.2
720 4213 0.2 3.6
720 4365 0.4 2
720 4847 1 2.4
720 4854 1 3.8
720 4857 1 4.4
720 4999 1.2 0.8
721 4051 0 3.2
721 4194 0.2 -0.2
721 4848 1 2.6
721 4854 1 3.8
721 4857 1 4.4
721 5002 1.2 1.4
722 4051 0 3.2
722 4194 0.2 -0.2
722 4365 0.4 2
722 4841 1 1.2
722 4848 1 2.6
722 4856 1 4.2
722 5020 1.2 5
725 4055 0 4
725 4530 0.6 3
725 4844 1 1.8
725 4856 1 4.2
725 5002 1.2 1.4
725 5020 1.2 5
725 5169 1.4 2.8
726 4194 0.2 -0.2
726 4214 0.2 3.8
726 4685 0.8 2
726 4856 1 4.2
726 5002 1.2 1.4
726 5009 1.2 2.8
726 5020 1.2 5
728 4194 0.2 -0.2
728 4371 0.4 3.2
728 4857 1 4.4
728 5002 1.2 1.4
728 5170 1.4 3
729 4531 0.6 3.2
729 4688 0.8 2.6
729 4857 1 4.4
729 5002 1.2 1.4
729 5170 1.4 3
730 4194 0.2 -0.2
730 4365 0.4 2
730 4531 0.6 3.2
730 4857 1 4.4
730 5002 1.2 1.4
730 5170 1.4 3
731 4199 0.2 0.8
731 4532 0.6 3.4
731 4688 0.8 2.6
731 4857 1 4.4
731 5002 1.2 1.4
731 5171 1.4 3.2
733 4199 0.2 0.8
733 4692 0.8 3.4
733 4857 1 4.4
733 5007 1.2 2.4
733 5331 1.6 3.2
734 4199 0.2 0.8
734 4532 0.6 3.4
734 4857 1 4.4
734 5004 1.2 1.8
734 5011 1.2 3.2
736 4213 0.2 3.6
736 4521 0.6 1.2
736 4536 0.6 4.2
736 4693 0.8 3.6
736 5004 1.2 1.8
736 5492 1.8 3.4
738 4216 0.2 4.2
738 4361 0.4 1.2
738 4694 0.8 3.8
738 4857 1 4.4
738 5009 1.2 2.8
738 5166 1.4 2.2
738 5333 1.6 3.6
740 4693 0.8 3.6
740 4698 0.8 4.6
740 5166 1.4 2.2
740 5493 1.8 3.6
742 4529 0.6 2.8
742 4698 0.8 4.6
742 5166 1.4 2.2
742 5174 1.4 3.8
743 4529 0.6 2.8
743 4534 0.6 3.8
743 4698 0.8 4.6
743 5166 1.4 2.2
743 5174 1.4 3.8
744 4529 0.6 2.8
744 4534 0.6 3.8
744 4858 1 4.6
744 5166 1.4 2.2
744 5174 1.4 3.8
746 4528 0.6 2.6
746 4854 1 3.8
746 4857 1 4.4
746 5326 1.6 2.2
746 5495 1.8 4
748 4375 0.4 4
748 4854 1 3.8
748 4857 1 4.4
748 5008 1.2 2.6
748 5176 1.4 4.2
748 5495 1.8 4
750 4375 0.4 4
750 5014 1.2 3.8
750 5168 1.4 2.6
750 5177 1.4 4.4
750 5487 1.8 2.4
750 5656 2 4.2
751 4375 0.4 4
751 5009 1.2 2.8
751 5176 1.4 4.2
751 5180 1.4 5
751 5488 1.8 2.6
753 4375 0.4 4
753 5008 1.2 2.6
753 5014 1.2 3.8
753 5337 1.6 4.4
753 5342 1.6 5.4
755 4375 0.4 4
755 5008 1.2 2.6
755 5176 1.4 4.2
755 5490 1.8 3
755 5658 2 4.6
756 4375 0.4 4
756 5008 1.2 2.6
756 5017 1.2 4.4
756 5345 1.6 6
756 5493 1.8 3.6
756 5650 2 3
756 5658 2 4.6
759 5178 1.4 4.6
759 5345 1.6 6
759 5490 1.8 3
759 5658 2 4.6
760 5178 1.4 4.6
760 5345 1.6 6
760 5652 2 3.4
760 5819 2.2 4.8
762 4848 1 2.6
762 4856 1 4.2
762 5338 1.6 4.6
762 5345 1.6 6
762 5820 2.2 5
762 11177 8.8 20.4
763 4697 0.8 4.4
763 5008 1.2 2.6
763 5338 1.6 4.6
763 5652 2 3.4
763 5820 2.2 5
763 11177 8.8 20.4
766 4698 0.8 4.6
766 5017 1.2 4.4
766 5021 1.2 5.2
766 5183 1.4 5.6
766 5340 1.6 5
766 5345 1.6 6
766 5653 2 3.6
766 5981 2.4 5.2
769 5021 1.2 5.2
769 5176 1.4 4.2
769 5340 1.6 5
769 5345 1.6 6
769 5815 2.2 4
769 5982 2.4 5.4
771 5019 1.2 4.8
771 5021 1.2 5.2
771 5345 1.6 6
771 5654 2 3.8
771 5658 2 4.6
771 5982 2.4 5.4
773 5021 1.2 5.2
773 5495 1.8 4
773 5662 2 5.4
773 5666 2 6.2
775 5021 1.2 5.2
775 5495 1.8 4
775 5662 2 5.4
775 6144 2.6 5.8
776 5180 1.4 5
776 5495 1.8 4
776 5503 1.8 5.6
776 5977 2.4 4.4
776 6144 2.6 5.8
778 5495 1.8 4
778 5501 1.8 5.2
778 5825 2.2 6
778 5977 2.4 4.4
779 5334 1.6 3.8
779 5501 1.8 5.2
779 5825 2.2 6
781 5334 1.6 3.8
781 5662 2 5.4
781 5825 2.2 6
781 5830 2.2 7
783 1352 -3.4 7.4
783 5342 1.6 5.4
783 5495 1.8 4
783 5825 2.2 6
783 5830 2.2 7
785 5495 1.8 4
785 5501 1.8 5.2
785 5825 2.2 6
787 5495 1.8 4
787 5500 1.8 5
787 5825 2.2 6
788 5345 1.6 6
788 5503 1.8 5.6
788 5669 2 6.8
788 5825 2.2 6
788 6139 2.6 4.8
788 6148 2.6 6.6
791 5345 1.6 6
791 5669 2 6.8
791 5825 2.2 6
791 6138 2.6 4.6
791 6302 2.8 5.4
791 6629 3.2 6.8
794 5505 1.8 6
794 5669 2 6.8
794 5821 2.2 5.2
794 5825 2.2 6
794 5833 2.2 7.6
794 6148 2.6 6.6
794 6469 3 6.8
795 5825 2.2 6
795 5994 2.4 7.8
795 6148 2.6 6.6
796 5665 2 6
796 5982 2.4 5.4
796 5994 2.4 7.8
796 6148 2.6 6.6
798 5507 1.8 6.4
798 5982 2.4 5.4
798 5991 2.4 7.2
798 6148 2.6 6.6
798 6154 2.6 7.8
798 6464 3 5.8
799 5669 2 6.8
799 5825 2.2 6
799 5982 2.4 5.4
799 6155 2.6 8
799 6462 3 5.4
799 6470 3 7
800 5669 2 6.8
800 5825 2.2 6
800 6155 2.6 8
800 6310 2.8 7
800 6465 3 6
802 5669 2 6.8
802 6152 2.6 7.4
802 6308 2.8 6.6
802 6463 3 5.6
802 6470 3 7
802 6952 3.6 7.4
805 5669 2 6.8
805 6148 2.6 6.6
805 6155 2.6 8
805 6310 2.8 7
805 6623 3.2 5.6
808 6148 2.6 6.6
808 6312 2.8 7.4
808 6953 3.6 7.6
809 6148 2.6 6.6
809 6313 2.8 7.6
809 6632 3.2 7.4
811 6148 2.6 6.6
811 6312 2.8 7.4
811 6628 3.2 6.6
811 6954 3.6 7.8
812 6148 2.6 6.6
812 6313 2.8 7.6
812 6628 3.2 6.6
812 7275 4 8
813 6148 2.6 6.6
813 6152 2.6 7.4
813 6633 3.2 7.6
813 6789 3.4 6.8
813 7275 4 8
816 5991 2.4 7.2
816 6314 2.8 7.8
816 6628 3.2 6.6
816 6631 3.2 7.2
816 7115 3.8 8
819 6151 2.6 7.2
819 6475 3 8
819 6948 3.6 6.6
819 7277 4 8.4
820 6151 2.6 7.2
820 6475 3 8
820 6628 3.2 6.6
820 6632 3.2 7.4
820 7277 4 8.4
821 6151 2.6 7.2
821 6475 3 8
821 7109 3.8 6.8
821 7277 4 8.4
822 6314 2.8 7.8
822 6628 3.2 6.6
822 6631 3.2 7.2
822 6795 3.4 8
822 6800 3.4 9
822 7109 3.8 6.8
824 6314 2.8 7.8
824 6628 3.2 6.6
824 6631 3.2 7.2
824 6795 3.4 8
824 6800 3.4 9
825 6152 2.6 7.4
825 6475 3 8
825 6800 3.4 9
825 7277 4 8.4
827 6313 2.8 7.6
827 6795 3.4 8
827 6800 3.4 9
829 6313 2.8 7.6
829 6795 3.4 8
829 6959 3.6 8.8
829 6963 3.6 9.6
829 7278 4 8.6
831 6475 3 8
831 6798 3.4 8.6
831 6963 3.6 9.6
831 7115 3.8 8
833 6475 3 8
833 6798 3.4 8.6
833 7115 3.8 8
833 7120 3.8 9
833 7126 3.8 10.2
833 7921 4.8 9.2
834 6475 3 8
834 7115 3.8 8
834 7120 3.8 9
834 7126 3.8 10.2
834 7921 4.8 9.2
836 6475 3 8
836 7120 3.8 9
836 7126 3.8 10.2
836 7277 4 8.4
836 7921 4.8 9.2
838 6475 3 8
838 7122 3.8 9.4
838 7277 4 8.4
838 7600 4.4 9
838 8083 5 9.6
839 7115 3.8 8
839 7120 3.8 9
839 8083 5 9.6
840 7115 3.8 8
840 7120 3.8 9
840 8083 5 9.6
843 7120 3.8 9
843 7274 4 7.8
843 7283 4 9.6
843 7447 4.2 10.4
843 7602 4.4 9.4
845 1185 -3.6 6
845 1499 -3.2 4.8
845 1505 -3.2 6
845 7280 4 9
846 1185 -3.6 6
846 1657 -3 4.4
846 1664 -3 5.8
846 1671 -3 7.2
846 4447 0.4 18.4
846 7280 4 9
846 7442 4.2 9.4
848 7120 3.8 9
848 7283 4 9.6
848 7432 4.2 7.4
848 7435 4.2 8
848 7600 4.4 9
848 7602 4.4 9.4
848 7609 4.4 10.8
848 7764 4.6 9.8
848 8245 5.2 10
850 7121 3.8 9.2
850 7435 4.2 8
850 7602 4.4 9.4
850 7612 4.4 11.4
850 7767 4.6 10.4
851 7595 4.4 8
851 7602 4.4 9.4
851 7606 4.4 10.2
851 7612 4.4 11.4
851 8245 5.2 10
854 7597 4.4 8.4
854 7602 4.4 9.4
854 7766 4.6 10.2
854 7772 4.6 11.4
854 7928 4.8 10.6
854 8245 5.2 10
855 7120 3.8 9
855 7283 4 9.6
855 7609 4.4 10.8
855 7765 4.6 10
855 7772 4.6 11.4
855 7921 4.8 9.2
855 7928 4.8 10.6
858 7283 4 9.6
858 7765 4.6 10
858 7927 4.8 10.4
858 8083 5 9.6
858 8085 5 10
858 8091 5 11.2
859 1349 -3.4 6.8
859 4285 0.2 18
859 7283 4 9.6
859 7764 4.6 9.8
859 7928 4.8 10.6
859 8078 5 8.6
859 8092 5 11.4
859 8245 5.2 10
859 8408 5.4 10.6
862 7765 4.6 10
862 7928 4.8 10.6
862 8078 5 8.6
862 8092 5 11.4
862 8245 5.2 10
862 8408 5.4 10.6
863 7765 4.6 10
863 7928 4.8 10.6
863 8078 5 8.6
863 8092 5 11.4
863 8245 5.2 10
863 8408 5.4 10.6
866 7927 4.8 10.4
866 8240 5.2 9
866 8254 5.2 11.8
866 8406 5.4 10.2
866 8408 5.4 10.6
866 8571 5.6 11.2
867 7765 4.6 10
867 8240 5.2 9
867 8254 5.2 11.8
867 8408 5.4 10.6
868 7765 4.6 10
868 8240 5.2 9
868 8254 5.2 11.8
868 8408 5.4 10.6
868 8563 5.6 9.6
870 8245 5.2 10
870 8252 5.2 11.4
870 8399 5.4 8.8
870 8402 5.4 9.4
870 8408 5.4 10.6
870 8733 5.8 11.6
870 9214 6.4 11.8
871 8402 5.4 9.4
871 8408 5.4 10.6
871 8733 5.8 11.6
871 9214 6.4 11.8
874 8090 5 11
874 8571 5.6 11.2
874 8722 5.8 9.4
874 8896 6 12.2
875 8571 5.6 11.2
875 8726 5.8 10.2
875 8895 6 12
875 8899 6 12.8
877 7927 4.8 10.4
877 8732 5.8 11.4
877 8896 6 12.2
877 9211 6.4 11.2
878 8088 5 10.6
878 8732 5.8 11.4
878 9057 6.2 12.4
878 9211 6.4 11.2
878 9698 7 12.6
880 8570 5.6 11
880 8895 6 12
880 9045 6.2 10
880 9211 6.4 11.2
880 10018 7.4 12.6
883 8733 5.8 11.6
883 8895 6 12
883 9215 6.4 12
883 9220 6.4 13
883 9367 6.6 10.4
883 9534 6.8 11.8
884 8733 5.8 11.6
884 8895 6 12
884 9220 6.4 13
